comparison_group,split,model,mean_euclidean_error,median_euclidean_error,rmse_x,rmse_y,max_euclidean_error,test_points,result_dir,note
sensor_vs_dual_improved_same_split,validation_inner6,dual_sensor_improved_mlp,0.5773250453570512,0.4446272933841688,0.6622764175951878,0.285552895367966,1.9921549841499488,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_inner6/dual_sensor_improved_mlp,reference improved MLP
sensor_vs_dual_improved_same_split,validation_inner6,single_sensor_improved_mlp,0.8769647266458018,0.7612972627013743,0.897801310916672,0.4464715392093528,2.603094517867539,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_inner6/single_sensor_improved_mlp,right-side four-channel sensor only
sensor_vs_dual_improved_same_split,validation_split1,dual_sensor_improved_mlp,0.6723216564642939,0.6426431886767208,0.6117661013770771,0.4004452122089521,1.241149262244808,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_split1/dual_sensor_improved_mlp,reference improved MLP
sensor_vs_dual_improved_same_split,validation_split1,single_sensor_improved_mlp,1.0416782576622547,0.8931583033084344,1.1870464258077051,0.4636131508258339,3.4325457353069466,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_split1/single_sensor_improved_mlp,right-side four-channel sensor only
sensor_vs_dual_improved_same_split,validation_split7,dual_sensor_improved_mlp,0.6691763162601123,0.5316773882791813,0.6749384992186035,0.3486376454730277,1.5130836949016693,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_split7/dual_sensor_improved_mlp,reference improved MLP
sensor_vs_dual_improved_same_split,validation_split7,single_sensor_improved_mlp,1.0749161278693429,0.9645356891787384,1.1482574919761426,0.4269212733675281,2.2066880024104285,23,../03_detailed_baseline_results/01_single_vs_dual_sensor_improved_mlp/validation_split7/single_sensor_improved_mlp,right-side four-channel sensor only
